ID;name;artist;Year;Genero;album_type;release_date;popularity
1agLiWjSBYSTsKZLudOunC;Shake Body;Skales;2015;afro;album;2015-05-18;69
4bzS0aUqNJIKiXk86k4tol;Soke;Burna Boy;2015;afro;album;2015-03-13;47
1xMj8OCAN3atp4tcdY4MiM;Godwin;Korede Bello;2015;afro;single;2015-01-29;40
0S3zWefFu9O7zIq8EarIbl;Reggae Blues;HarrySong;2015;afro;single;2015-08-07;41
2F21BqgPX0wsmFjNs9ghPz;Dodo;Davido;2015;afro;single;2015-09-21;48
0lm9tdoA3OQhltYeCozOOZ;Bom Bom;Timaya;2015;afro;album;2015-08-15;42
00q5d8viqDkGYbGmZEuHbM;Ene Menye;Dada KD;2015;afro;album;2015-04-24;34
5FLz4y3naxkboozWw7vO8F;Greet The Dawn;The Souljazz Orchestra;2015;afro;album;2015-09-04;24
67VH1BYRIMjGj3fZQBHDS2;Remue la bouteille;Kedjevara;2015;afro;album;2015-12-15;35
0tYj4d30vqkrOFIU9RnE2N;Ela Me Kuia;Daduh King;2015;afro;album;2015-10-12;35
2j7VRHEv0EHb3M9knXiLWz;Gago;Yuri da Cunha;2015;afro;album;2015-06-29;37
55aFxxGY77IQ7TtgIK8knH;Ventania;Bixiga 70;2015;afro;album;2015-07-01;30
7CvTWp0bLIHWlvJ4Eh7aVo;Rotate;Wande Coal;2015;afro;album;2015-09-04;41
4rlp9tyP0TSx0wvTaK92dv;Afrofunk Revolution;IFÁ;2015;afro;single;2015-08-19;28
1aboeWJVdyB1mE5sZ0kv3T;Joujou Zewa;Tabu Ley Rochereau;2015;afro;album;2015;33
7ij7CEIZUovjn0974uae2b;Nana;Bracket;2015;afro;album;2015-07-20;29
7jNcX9OzTghhmfz4RzrxaA;Makes a King;The Very Best;2015;afro;album;2015-04-06;28
58tROf9Y6cC3xJdCIg9BRv;Mawa naya;Serge Beynaud;2015;afro;single;2015-11-16;30
01n9OfbVlKemg1PmUb5yKt;O Teu Corpo;Boy Teddy;2015;afro;album;2015-07-20;37
5BAkyOIIB5F1v2qDvo2wxD;Gostosa;Daduh King;2015;afro;album;2015-10-12;37
2qQsQUw8WYynynB274Iyie;Side 2 Side;Saaphy;2015;afro;album;2015-12-17;22
5ilfABgGhOIqPn698IFjfV;So Mi Ma Bo;Jay Oliver;2015;afro;album;2015-04-23;38
7azleZzqOJg3DyIh86zQf7;Fila da Goda;Landrick;2015;afro;album;2015-07-08;27
6bnlz07v3DbHtMrXJcGESW;Casa Comigo;Ravidson;2015;afro;album;2015-05-20;33
4HFYoXRa8sqSm88GF0G2ae;Vote;Leo Beatz;2015;afro;single;2015-12-22;30
6Xy9G0IFR2Hz85rMBuG0hJ;Uma Em um Milhão;2Much;2015;afro;album;2015-07-29;37
4pW5ouflRE2QOg885hAtjF;The Sound;Davido;2015;afro;single;2015-01-30;43
4hvUYAEp6xTdwMI3M4W5nF;Ogede;Orezi;2015;afro;album;2015-09-08;40
71rteIjW3xXCMjK9h1ugv8;Fouinta Fouinte;Serge Beynaud;2015;afro;single;2015-02-11;32
2lyOz5XAlzlPC7BcZ8yA93;Godwin;Korede Bello;2015;afro;single;2015-01-29;41
5RC1M4mO6atWy7g4U8Tsn8;Fans Mi;Davido;2015;afro;single;2015-06-09;42
373yfcJIQzEZax2DvIrshF;Banguere - Original Mix;Pablo Fierro;2015;afro;single;2015-05-01;17
2SwpfyncS0ljOJVq6L1A4T;Courage;The Souljazz Orchestra;2015;afro;album;2015-09-04;26
6EiOr8CpboBVl86mnBCGg6;Segunda Mão (feat. Landrick);Zona 5;2015;afro;compilation;2015-05-01;41
10vaiZmtfbi4peF33u2fmP;La Vie En Rose - Kizomba Version;Gino Latino DJ;2015;afro;compilation;2015-12-11;13
03hnjC8kAVy9tmfgcB0p0y;Love Again (feat. Sauti Sol);C4 Pedro;2015;afro;single;2015-06-09;35
55vXTF5Pv3UoyaixvbBkQp;Always on My Mind (feat. Obrafour);Sarkodie;2015;afro;album;2015-09-12;41
4OZ63DVzxN87mMu3QntsxM;Players;Lylah;2015;afro;single;2015-01-20;29
7AJbTEBoDJ3VtqYRAbjyXE;Applaudise;Iyanya;2015;afro;single;2015-04-19;41
1osPmRI6dsMuFQHdhRByEi;Soke;Burna Boy;2015;afro;album;2015-03-13;47
6RiEnoLPx58xDeahzT1rG9;Go Higher;Stonebwoy;2015;afro;single;2015-12-26;39
6mAHSaMSvY2S5gTZwrGvNm;Sexy Rosey (feat. P-Square);Flavour;2015;afro;single;2015-09-05;34
07X8DMybVwaxWBHqhqIsGb;Telemo;Gasmilla;2015;afro;single;2015-07-15;35
01YF5yNYziZUHqE6ZTEQMk;Liberian Girl;Ruff-N-Smooth;2015;afro;single;2015-03-23;27
12yuCWtHlF5Fw09mj1lf5z;Mr.Confuso;Landrick;2015;afro;single;2015-05-31;39
7qeh3o6nW5XCZZjbMCEVWd;Fica Parado (feat. C4 Pedro);Pérola;2015;afro;album;2015-06-26;30
6WzOEtn0i2YDuITZU3Knev;Annie coud la peau;DjeuhDjoah;2015;afro;album;2015-04-06;28
6damiy2HXA3gQn5ukyfxvO;Cdc Mu Aniqyee Bi;Dada KD;2015;afro;album;2015-04-24;38
2yVRTP32nLGbJtSh884QId;Balaumba;Bebi Philip;2015;afro;single;2015-01-21;34
20fZwycrgZoxgfdbbkCfMV;Cupidon;DjeuhDjoah;2015;afro;album;2015-04-06;29
2huuXe4xnfE6OizybnW6Zm;9JA Jamz Vol.10 Mixed by DJ Ebou;DJ Ebou;2015;afro;single;2015-01-25;25
3RjNiVIm5fTUMY8J1Pqgwt;Feeling the Beat;DJ Jimmy Jatt;2015;afro;single;2015-10-01;48
6yzc6p8pNLLwYeMjG4KcH6;Gbese;Lil Kesh;2015;afro;single;2015-02-22;48
0QKJGz2aZfZzcjSfktQiDG;Ngempela (feat, Howard) - Bonus Track;Sjava;2015;afro;album;2015;49
7eaBubQrTkzcIksYBYspeC;Ama-Rulah;Roberto;2015;afro;album;2015-10-14;38
5v1JG5lnPbAc6yjwXcbbfn;My Darlin;Tiwa Savage;2015;afro;album;2015-12-19;37
5Rwldwsglce8prKAoS6Osw;Sura Yako;Sauti Sol;2015;afro;album;2015-11-27;44
4VuqxovNFB0VB38jvMcemI;E Go Betta - O'Flynn Edit;Dele Sosimi;2015;afro;single;2015-09-11;27
7qecdQmvEVTmpJQMjteuVW;Hollup;Mr Eazi;2015;afro;single;2015-12-05;44
2mi21f0CUYggWZ575iItwB;Odo Adaada;Pat Thomas;2015;afro;album;2015-06-15;27
68ghnoDN4BcxyByywHiRmV;Odo Ho Akyere Noa;Amakye Dede;2015;afro;album;2015-07-10;27
4DRvNUiiqMcAffIwUJ6iAl;So Observo;Denis Graça;2015;afro;single;2015-04-16;23
5MVRJja7UM1Nladh3afBbY;Estragar (feat. Agir);C4 Pedro;2015;afro;single;2015-02-25;34
44xkTNfuxSrc7VKAegVI1O;Body;Eugy Official;2015;afro;single;2015-12-04;37
47LAI2iUaQc6qtDZABTC9m;Straight Lines;Nubiyan Twist;2015;afro;album;2015-02-13;26
1CK61GFP4kxRcTKthegbDV;2 em 1;Christian Lyd;2015;afro;single;2015-06-07;34
4LbPGdQm9gfHHh3ISC2VTG;Só Pra Me Dar Mais Raiva;Jay Oliver;2015;afro;album;2015-04-23;35
6sNWijubjTAhHKuXho7VZp;Odo Ba Baabi;Amakye Dede;2015;afro;album;2015-07-10;28
2Rz27kKIB8LlbjzvyM1utV;Sexual Healing;Kaysha;2015;afro;single;2015-06-15;21
6eG8IbglbxHfWJey58RzIg;Sweet Fanta Diallo - Adieu soleil;Magic System;2015;afro;album;2015-06-29;31
5EI6MWZrrPg03gsZ7Uc8ws;Otoolege;Joey B;2015;afro;single;2015-06-02;32
2G8xbkWlWdiVA0RDSmSYzV;Não Quero Saber;MDO (Menino de Ouro);2015;afro;single;2015-07-12;29
1LeLXI37pVU0KQ99cyk25g;Prime Minister - Captain Planet Remix;London Afrobeat Collective;2015;afro;album;2015-09-18;17
7Ir5F8Ec3k28z4Ula4nPvC;Sexual Healing;Kaysha;2015;afro;album;2015;21
7yr0D6eAaalYcIMwAbUhBL;Mehia Odo;Kwaisey Pee;2015;afro;album;2015-05-13;33
7GGjOfYSjVyPA4ikggWW4Q;Skintight;Mr Eazi;2015;afro;single;2015-08-28;35
42vwh0JllfjPtHSTZJBc6R;Porque Te Amo (feat. Boss Ac);Tó Semedo;2015;afro;album;2015-03-23;30
4imTWE2yvQ5tE96Rq3T6Lw;Somu Gye;Dada KD;2015;afro;album;2015-04-28;32
4XVPHQOQlIPYsX8D2GW8uu;Mary;Sarkodie;2015;afro;album;2015-09-12;38
5Sn8pXyPlmrM5pH1uedDY4;The Crusade;Kofi Kinaata;2015;afro;single;2015-09-11;34
7y8h4NxSZNrlds4FUrMZC2;Kizomba Sensual - Instrumental;Julian DJ;2015;afro;album;2015-05-28;15
0ej7kSXDs1vxrLnGqMmeuN;Osobro Kyee;Dr. Paa Bobo;2015;afro;album;2015-04-24;32
3jlQcgs9UCSPaZ5gtOKPYA;Desarruma (feat. Gaia Beat & MestreS);Staff Paulo;2015;afro;single;2015-06-17;26
1R2h72zYCwAN7bJAuPmaG4;Quelle folle idée;DjeuhDjoah;2015;afro;album;2015-04-06;25
0LSdKS5hKEmKwgWeOAobDm;My Woman My Everything (feat. Wande Coal);Patoranking;2015;afro;compilation;2015-12-11;28
5FssJ8daAQCiIoeJ1Fyizd;Música Dela;C4 Pedro;2015;afro;compilation;2015-09-21;33
1PxTmqEU5s4IKedu2QC92i;Dona da Minha Life;Boy Teddy;2015;afro;album;2015-07-20;32
6K4mkIv9jq5khtrDLXRhI4;Crache La Douleur;Fanga;2015;afro;compilation;2015-10-01;27
0tXjdxP16Xee1wBNo9CZCK;Alkayida;KCee;2015;afro;single;2015-09-07;26
4M0aSJh5QW8IWNfgYSWYGG;Jeje;DJ Xclusive;2015;afro;album;2015-09-21;40
4SYzAJV0IJdDQsK0JJFkhw;É Melhor Não Duvidar;B4;2015;afro;compilation;2015-03-20;36
3wZ3QSVjxvjyPgQGhEh0FL;Kpono;Wande Coal;2015;afro;album;2015-10-24;26
3MA7sO9hG2Jx307ufi36P7;Iron Boy;Amakye Dede;2015;afro;album;2015-07-10;33
20z38ayajwLwUVwxBHPXO5;Mr. Oreo;Iyanya;2015;afro;album;2015-04-19;38
6QwFIUReRezbyQ0o3sT8PQ;Made in Taadi;Kofi Kinaata;2015;afro;single;2015-12-11;33
0Wa34urxYoBcEts5gtfR5y;Duro (Remix);Tekno;2015;afro;single;2015-11-16;33
04ysYiDgbtKIU8a2YKuVfy;Na Verão;Ravidson;2015;afro;album;2015-05-20;22
57h5bWeICnt9KkzyfPd9m8;Tudo em Mim;Kataleya;2015;afro;single;2015-03-26;21
22e5SDN2r4vs73AX1raXei;Dance Dance Dance Baby Dance;Ric Hassani;2015;afro;compilation;2015-10-31;26
5Z0OUVhGaWv8z7iVU0q3GP;Raba (feat. Kiss Daniel & Sugarboy);DJ Shabsy;2015;afro;single;2015-07-23;45
2lS6AgxX1h3WGiSY7Uacbo;Muita Areia (feat. Big Nelo & Kaysha);C4 Pedro;2015;afro;album;2015-09-25;34
1AuyUJ5lHMp8ZENDtvadFK;Na Gode;Yemi Alade;2016;afro;album;2016-03-25;40
02AQcuOw1dEOq8iJazZ6nN;Foi Assim;Tabanka Djaz;2016;afro;album;2016-08-31;46
1RRoBxDDWuIhIrZ7T3JZCG;Africa;Yemi Alade;2016;afro;album;2016-03-25;40
7pN5xeBGywMaE5JLIJzZ6Q;Soweto Baby (feat. Wizkid & DJ Buckz);DJ Maphorisa;2016;afro;single;2016-01-08;50
0YSQx8hSsZ7bfW25MebkWT;Por Favor Dj;Anselmo Ralph;2016;afro;album;2016-12-02;46
6xbnN4lIc7MrSqrbpAFrrd;Laye;Kizz Daniel;2016;afro;album;2016-05-14;48
6inNJPWrCNMZjEVazvfFIv;Tu És um Erro;Yasmine;2016;afro;single;2016-07-10;46
1VCzfYwgyZk4fYl7Tyv7BC;Bank Alert;P-Square;2016;afro;single;2016-09-15;49
0z0qRN3HNUCOG9y1R7umuD;Do Like That;Korede Bello;2016;afro;single;2016-09-12;57
7lWJhuxltagbKWwtyx7Dhn;Mama;Kizz Daniel;2016;afro;single;2016-04-04;52
682bpY21tpusXcX1LlLCiA;Break of Dawn;Nelson Freitas;2016;afro;album;2016-04-01;46
1h1oC8n5nh3IKxCmpUtw85;Pree Me;Burna Boy;2016;afro;album;2016-09-23;50
2G4bUttW4JXa8hPYndQBEe;Rara;Tekno;2016;afro;single;2016-12-07;46
1w4q12DyxWXE2yrjJOtqQ0;Diana;Tekno;2016;afro;single;2016-10-15;49
2UrxkIScshPyPlgRpy57Fm;This Kind Luv;Patoranking;2016;afro;album;2016-08-01;55
1GuLgNKd4lrI1vugkxMCAX;Iskaba;Wande Coal;2016;afro;single;2016-11-25;61
6prqX1SW2MMH8hAOIzKQ3Z;Dance For Me (Eugy X Mr Eazi);Eugy Official;2016;afro;single;2016-08-05;55
01tL8GgdLKJdmu9GKYwqVj;Where;Tekno;2016;afro;single;2016-02-25;44
1jloWdvMh9nwHUu3mag8CL;Mad Over You;Runtown;2016;afro;single;2016-11-04;68
0dq8cqrAO0cLUuPKkAN6LC;Takeover;Kwamz & Flava;2016;afro;single;2016-06-24;41
2ubsUZQRhYWFEpHikHfwom;Beijam;Djodje;2016;afro;single;2016-06-02;40
7t2lWFV67bBM6ZXpRBaQvl;Da Mé da Mé;Calema;2016;afro;single;2016-03-09;36
2JPRMaLspae16F3a42LpOp;The Birds Rejoice;Nu Genea;2016;afro;album;2016-02-15;34
2RGHOV5IxscICEML4OEDxI;Hello;Vanda May;2016;afro;album;2016-01-22;29
49Fu8EcEOZ9OnpM1XpPpyU;Loucos (feat. Héber Marques);Matias Damásio;2016;afro;album;2016-09-30;49
1fReqnUh1Rcatgk8YfZUN7;Na Real Sekele Fo'Ya;Pasteur Lappe;2016;afro;album;2016-04-22;38
4JxUuQvXNpSWOZloyLpqVU;Adome Nyueto;Yta Jourias;2016;afro;compilation;2016-11-18;36
7ExkAAlHOP7yO38JaIKuXc;Silencio;Tabanka Djaz;2016;afro;album;2016-08-31;44
36JFR4qYj87EhpryDcGESm;African Queen;DJ Paparazzi;2016;afro;single;2016-12-15;31
0TIphz06xKu8ec3IxyxRwL;Primavera;Ocote Soul Sounds;2016;afro;album;2016-02-27;35
16ygpIPe2ClOoOypX6QAuH;No Kissing Baby;Patoranking;2016;afro;album;2016-08-01;53
1kXHOQNtAyPuIOVk1kWeio;Natural Mystic;Aṣa;2016;afro;compilation;2016-09-09;37
60nqT8T8OMl8S6YWTR4T9l;Knockin on Heavens Door;Kizomba Singers;2016;afro;album;2016-06-19;29
1xgJonEBLbfKJSVNdlRaHu;Fala Só;Puto Portugues;2016;afro;single;2016-08-17;40
0KwlnCJjpCXIeBYOohRGO3;Touching Body;J. Martins;2016;afro;album;2016-03-18;44
5J4FiKDJIdJ8AKx2gaWMt4;Your Number;Ayo Jay;2016;afro;single;2016-08-17;63
0h51tz4qtVPvygXm291ceN;Howls;Nu Genea;2016;afro;album;2016-02-15;37
5HeHtkXf4LBS05U8Au7q3g;Kontrol;Maleek Berry;2016;afro;single;2016-05-09;61
3Aajl2Cw5V0KOIyIbHg6rT;Mansa;Bisa Kdei;2016;afro;album;2016-01-13;43
6wCF60Ow5lSnsz16UmtYHC;Ta Me Doe;Atim;2016;afro;album;2016-04-15;46
7DfXXbaSLCRGdsNoMdpTQ9;Jwe;Bisa Kdei;2016;afro;single;2016-09-19;42
2EPF4VUJfnJAGkNpDuBdGh;Nha Baby;Nelson Freitas;2016;afro;album;2016-04-01;42
0ekgdkhtSRrulobfo6kMMY;Miúda Linda;Nelson Freitas;2016;afro;album;2016-04-01;55
4U1ky1E7qLEUuxGzHWxM4A;Me Toca;Badoxa;2016;afro;album;2016-04-22;51
3KKjc7pMPP3xgMNZ49Zm7R;Tumbum;Yemi Alade;2016;afro;album;2016-03-25;42
3ddd0nUY2jZtPYzg0r0wTb;Pana;Tekno;2016;afro;single;2016-12-20;53
5xKkzJJvg2vYXpIaQaVXnr;Dancing Kizomba - Remix/Spanglish;Alx Veliz;2016;afro;single;2016-06-17;31
5XMxztWod4VMXTzDiJxdVc;Dancing Kizomba - Spanish Version;Alx Veliz;2016;afro;single;2016-04-22;29
3z5OAhAIJ5ODAeBLcidYLn;More Sekele Movement (Papa Ni Mama);Pasteur Lappe;2016;afro;album;2016-04-22;42
0Jf5aygE2PZ3xXBu0B4Ezd;Pree Me;Burna Boy;2016;afro;album;2016-09-23;55
373hf6crYkOHIIeTV9MQ7u;Brother Brother;Bisa Kdei;2016;afro;album;2016-01-13;40
7vuPAT6r64yBfCWFySA086;Fada Fada;Phyno;2016;afro;album;2016-11-01;51
3n1CZHXSmwEvrC3n8trfLp;Tonight;Nonso Amadi;2016;afro;single;2016-01-26;52
0N6lUfSwuOWlmP2YUGtIZb;Bobo;Olamide;2016;afro;album;2016-12-01;49
6SD3mfQ1N8iyV5SGHFuB6W;Eko Miami;Maleek Berry;2016;afro;single;2016-09-30;46
5NOH1b1GanDHuc4pwhoPR1;Romantic (feat. Tiwa Savage);Korede Bello;2016;afro;single;2016-01-05;46
72lZtGOcMMh6WxP6uu6t8R;Minha Fofa;Atim;2016;afro;album;2016-04-15;29
2LRIxqYa1TsAn5ZDrCLJpp;Meu Segredo;Tabanka Djaz;2016;afro;album;2016-08-31;39
0YOLLYNnFbOz0xagmru0SD;Apaixonado;Mika Mendes;2016;afro;album;2016-11-21;36
36PlNQxKqVYwhwZvzdQArn;One Moment in Time;Kizomba Singers;2016;afro;album;2016-06-19;22
7DwBttz7uTR6ISDxOezd5M;Bella;Atim;2016;afro;album;2016-04-15;29
7GvevrbzcrtKLpREUk5ZiI;Phunkhysteria;Nu Genea;2016;afro;album;2016-02-15;30
2YMyyiQPwgGSCHwI91kKAp;Dem Dey Go;Brymo;2016;afro;album;2016-05-09;46
4CAXi46JbXUdtiqItkqUSD;Grind;Ayisi;2016;afro;single;2016-06-07;47
49Ctn0Opaj3qReixhQyVL4;N'enfant gatêh;Debordo Leekunfa;2016;afro;single;2016-12-17;36
4YIKxSg2fvYBobuAfTnnxV;The Sun Returns;Nu Genea;2016;afro;album;2016-02-15;30
3rkJKWEcv8wvOOKRCSsaM7;Steal A Dime;Cruel Santino;2016;afro;album;2016-07-01;37
6VSHPzYsPuPOFY191jvWi2;Beijo Rainha;Matias Damásio;2016;afro;album;2016-09-30;37
4ulKfhOXLxTo0QRCpWfZYh;Akube;Dotman;2016;afro;single;2016-06-16;39
0UQVenafuFH54pymeINgMT;Obaa Ben Ni;Daasebre Gyamenah;2016;afro;album;2016-08-15;41
7Ev9s6Qfom7f3De0olV06c;Apéritif yamoukidi;Debordo Leekunfa;2016;afro;single;2016-12-18;34
1kZ2nECfkHK77kHC1Nq3BD;Wodo Enda;Daasebre Gyamenah;2016;afro;album;2016-08-15;39
7FgY7xuAWtpIVLigGB9qNU;Marimba Rija;Dotorado Pro;2016;afro;single;2016-07-08;30
67L3nwNNiO81vCM09Ql4PS;Stand by Me;Kizomba Singers;2016;afro;album;2016-06-19;23
4hRuU9iYO5Oc9UZsMayLOQ;Financial Woman;Phyno;2016;afro;album;2016-11-01;40
0EV7lkaGPP5G93JiHHgyyZ;Prelude;Nu Genea;2016;afro;album;2016-02-15;29
3TOFnCwl3I3BOJQzEGRk9B;Without You;Kizomba Singers;2016;afro;album;2016-06-19;21
6qZUWI79sUewbyOenwhuAN;No Woman No Cry;Kizomba Singers;2016;afro;album;2016-06-19;22
7FBYGeSVGSZ2MsjSJfZW1e;Mal à la tête;Mix Premier;2016;afro;single;2016-05-04;35
1iiHNQ9x47Ug8Hnk7BkAJc;Romantic;Korede Bello;2016;afro;single;2016-01-05;42
26wUaWNPhtr0tqtdj0ABIA;Ultima Bolacha;Shellsy Baronet;2016;afro;single;2016-09-10;28
7ctm3BfUBAICKRizzJGCAA;Tonyor;Selebobo;2016;afro;single;2016-06-17;34
0ZQoBFthPdej5Az9SR9VQN;Nhanhado;Messias Maricoa;2016;afro;album;2016-08-17;40
0AttUiDzCwxSFTJzdDHUND;Imagine;Kizomba Singers;2016;afro;album;2016-06-19;22
2HQpXO6WJjWeG2fyLzzP2O;Better Change Your Mind;William Onyeabor;2016;afro;single;2016-12-16;26
7L8gX9VnvL32lNZEIyi1qs;Woju;Kizz Daniel;2016;afro;album;2016-05-14;44
1Cu1R2csT03I7zcJznlsZn;This Love;Nelson Freitas;2016;afro;album;2016-04-01;26
5FAtrMG7YVtRXLnprM4UNP;Temper;Skales;2016;afro;single;2016-11-10;35
1lWlQjluSmpd1PGSoJU6ks;Vou Ser Teu;Loony Johnson;2016;afro;album;2016-03-11;38
2WJYN0DFH60EchV0lirQx3;Cupido;Atim;2016;afro;album;2016-04-15;29
0SQTuOiJk8RLAQZ92pXRpk;Ng Theme;Nu Genea;2016;afro;album;2016-02-15;31
4flgDl8zu4IlUNNX5cmQLj;Serás a Dona;Atim;2016;afro;album;2016-04-15;36
5oLY1dUxadkVkJqokhTUzL;Stuck on You;Kizomba Singers;2016;afro;album;2016-06-19;26
6jIFjFLu7OtUJeo6B92r4D;Marry;DJ Neptune;2016;afro;single;2016-08-01;37
3oUblBs5tBDxeJugIf19Yc;Oh Carol;Kizomba Singers;2016;afro;album;2016-06-19;24
4shPLL9o7YNbKxTopLyvqu;I Will Always Love You;Kizomba Singers;2016;afro;album;2016-06-19;23
0LBECuTjYgvP3jwdv07Yet;Enko Den;Daddy Lumba;2016;afro;album;2016-04-20;43
1NdPBVDwk7NI1P3D8RTHDt;Tá-Me Esperare;Badoxa;2016;afro;album;2016-04-22;43
5jM2r2ZQjcwVfiUyEDswbI;I Started a Joke;Kizomba Singers;2016;afro;album;2016-06-19;23
3y8Un4QcNTLwAIIgOroXzf;Rainha;Mika Mendes;2016;afro;album;2016-11-21;31
2oMerdOdPAEpv67uVjtTUJ;Chemistry;Falz;2016;afro;album;2016-10-27;48
03hG3fk2zF6vEds2VAVTO9;Kontrol - Extended;Maleek Berry;2016;afro;single;2016-09-30;34
0mmaQA4uKFPCsHKnQUd0H5;Matemática do Amor;Matias Damásio;2016;afro;album;2016-09-30;38
1qfNnRKkN2tvAdFch4fOi7;Is It Because I Love You;Lil Kesh;2016;afro;album;2016-03-16;49
2HU1kMSEXDJsqWJdxuCo4j;Mama;Kizz Daniel;2016;afro;album;2016-05-14;45
0gkhHVkv7DXEl45Kz9Wc02;Wololo (feat. Mampintsha);Babes Wodumo;2016;afro;album;2016-11-25;39
0z7U52nOwXOjGQsaiubob4;O Teu Toque - Remix;Mona Nicastro;2016;afro;album;2016-03-17;39
3p6qboOOnpvMHzKu1PTBCC;Sura Yako;Sauti Sol;2016;afro;compilation;2016-06-01;31
6pGubBunRUVXFaTiKRVX2j;Hero;Kizomba Singers;2016;afro;album;2016-06-19;16
34NaqXDmGqiPORnrYrBmdT;UP 2 SUMTING;Iyanya;2016;afro;single;2016-10-16;37
7clhqxyBRAIIs86AXw3u5u;Wonderful Tonight;Kizomba Singers;2016;afro;album;2016-06-19;18
3ONPxRGxu77lgfNLAEdil0;Shoe Size;Bracket;2016;afro;single;2016-03-04;27
4PWaNf7LR8iqMPdoTStUEx;Its OK;Daasebre Gyamenah;2016;afro;album;2016-08-15;32
19GjGAriAvlq909kNUZOmw;Fernando;Kizomba Singers;2016;afro;album;2016-06-19;16
1x9iAQOjMEHWZX7UeqiyWV;Problem;Reekado Banks;2016;afro;album;2016-09-01;45
3grdMJlJM21qgrEmwNCnLa;Faro Faro;J. Martins;2016;afro;album;2016-03-18;31
5sVWQVCr2g5lasAs9AucMN;Muziki;Darassa;2016;afro;single;2016-11-24;38
5RO2lIPykQgJE26ZbFLmZM;Time No Dey;Kofi Kinaata;2016;afro;single;2016-10-04;35
01hnQQqTFnCkX73SdfIiHS;Sailing;Kizomba Singers;2016;afro;album;2016-06-19;18
4PoPav5R9LgVl5Di8bp91t;M.O.N.E.Y;Timaya;2016;afro;single;2016-03-15;36
7GZmgw0JMnMv2RpPQ7gZgV;Dancing Kizomba - Remix / Spanish;Alx Veliz;2016;afro;compilation;2016-10-28;12
0knVFI8HNMpvbfcbajZiGI;Ta Lassa - Hide & Smile Edit;International Soleil Band;2016;afro;single;2016-05-20;27
1fDMlFjBdb1A2fPDBN5Wcg;I Like The Way;Timaya;2016;afro;single;2016-01-22;35
6an3vO8vyBAfURRAm1VPnG;Daddy Yo;Wizkid;2016;afro;single;2016-12-23;39
7muAxyUOdArTvjlpAaoXjL;Holiday Action;Livy Ekemezie;2016;afro;album;2016-11-09;25
4DupcBVyK0oboKPWspoEyE;Fefe (U Lost);Caiiro;2016;afro;album;2016-10-14;31
0dEFhHjGparc3MPlejuJ0e;Osinachi - Remix;HumbleSmith;2016;afro;single;2016-01-08;43
4k5IR889yDagOmfyng4PAL;Let Me Know;Maleek Berry;2016;afro;single;2016-09-30;39
1ZYuJnAIKw6tAM2F4XEwoe;Funk Makossa (feat. Manu Dibango);Cerrone;2016;afro;single;2016-02-12;28
6cXDhYlthfuY8FxPvqfte3;Bo D`Zem;Tabanka Djaz;2016;afro;album;2016-08-31;34
4gHR56Leid2lsu5sk8s6J1;La Ki Nôs É Bom;Djodje;2016;afro;single;2016-12-16;31
5BZqJbegEpkD2SjCYBxkfC;Wafom;Daasebre Gyamenah;2016;afro;album;2016-08-15;36
02Pq9CAtdaEafEmy0CiNwo;Evertime You Go Away;Kizomba Singers;2016;afro;album;2016-06-19;20
0DlGvyLwmu0KeRsS0j3Y0K;Rei das Marimbas;Dotorado Pro;2016;afro;single;2016-07-08;29
0MhLF7C1CoZyp3MXrWmEnb;Let's Think It Over;Pat Thomas;2016;afro;album;2016-09-30;32
3N9xnR2PEgz4PtXjyPdLQc;Kwetu;Rayvanny;2016;afro;single;2016-04-14;35
2hLWzaJ6q6mBhgmH74hAL0;Remanbélé;Serge Beynaud;2016;afro;single;2016-03-03;29
39wqPXxc7NMh8QvcMhMbYt;Radio;Nonso Amadi;2016;afro;single;2016-01-01;36
0rzuXxTADUD4xaLcnhhxlx;U Stole My Heart;Daasebre Gyamenah;2016;afro;album;2016-08-15;35
6PhXswbZFwFlGWiyCuNx1y;Sorry - Remix Kizomba;Jennifer Dias;2016;afro;single;2016-02-12;25
7cuSeLUuBK2cuRRaF6G3U8;How Far;Daasebre Gyamenah;2016;afro;album;2016-08-15;33
36UC5qwi0WsC0Sysyrnbj4;Nuh Let Go;Maleek Berry;2016;afro;single;2016-09-30;36
4Cd2DY6EjV8aqI9sjVdJk6;Jambole;Eddy Kenzo;2016;afro;album;2016-03-21;26
1D75IsT6XjRE0OvUCgmFdq;Koffi Anan - Freestyle;Yemi Alade;2016;afro;album;2016-03-25;31
2NwslTpTHA11JvEyLU22t8;Morê Morê;Badoxa;2016;afro;album;2016-04-22;33
2ZKttZYzRrHR5X0rI54zUd;Karidjatou;Serge Beynaud;2016;afro;single;2016-09-03;32
5KnW11gZ0VWdVc9ssMpinj;Karibu Tena;Renegades Of Jazz;2016;afro;album;2016-09-02;23
1Mmhm1fDvZTaicFJgsRo6J;Candle in the Wind;Kizomba Singers;2016;afro;album;2016-06-19;19
5vENGCiL9VsCyxxCBQv7mx;MD;Vanda May;2016;afro;album;2016-01-22;19
6vsXknvzkYwE6V74Z3KYSC;Empirico - David Tort, Markem HoTL Edit;Yas Cepeda;2016;afro;single;2016-09-05;13
2hKLu5akQZ9BbrCQVXM2cZ;Daddy Yo;Wizkid;2017;afro;album;2017-07-14;52
1537dWgnx4cqNxMYQbVa6C;Over;R2Bees;2017;afro;single;2017-09-21;53
