id,track_name,artist_name,year,genre,album_type,release_date,popularity
2ZUNoIXSZb762YiMRuWqmh,Senta no Pula Pula,DJ Ketchup Afro,2015,afro,single,2015-08-06,31
4pW5ouflRE2QOg885hAtjF,The Sound,Davido,2015,afro,single,2015-01-30,44
42vwh0JllfjPtHSTZJBc6R,Porque Te Amo (feat. Boss Ac),Tó Semedo,2015,afro,album,2015-03-23,33
6Xy9G0IFR2Hz85rMBuG0hJ,Uma Em um Milhão,2Much,2015,afro,album,2015-07-29,39
5EI6MWZrrPg03gsZ7Uc8ws,Otoolege,Joey B,2015,afro,single,2015-06-02,36
45nIZLIg8ETCiAgmbbFBAt,Small Small,Okyeame Kwame,2015,afro,single,2015-09-03,37
01n9OfbVlKemg1PmUb5yKt,O Teu Corpo,Boy Teddy,2015,afro,album,2015-07-20,39
2hddtUqoUMlzvUKwf5Jk11,Gago,Yuri da Cunha,2015,afro,album,2015-06-29,35
5PCZUrjjkbVmGgGDBzB0Y2,Teu Feitiço,Mylson,2015,afro,album,2015-10-24,33
5ilfABgGhOIqPn698IFjfV,So Mi Ma Bo,Jay Oliver,2015,afro,album,2015-04-23,40
58tROf9Y6cC3xJdCIg9BRv,Mawa naya,Serge Beynaud,2015,afro,single,2015-11-16,32
4hvUYAEp6xTdwMI3M4W5nF,Ogede,Orezi,2015,afro,album,2015-09-08,45
1osPmRI6dsMuFQHdhRByEi,Soke,Burna Boy,2015,afro,album,2015-03-13,47
1aboeWJVdyB1mE5sZ0kv3T,Joujou Zewa,Tabu Ley Rochereau,2015,afro,album,2015,34
3W54juZUAjga2C5OSI2ezM,No Limão,Ravidson,2015,afro,album,2015-05-20,41
6QwFIUReRezbyQ0o3sT8PQ,Made in Taadi,Kofi Kinaata,2015,afro,single,2015-12-11,39
12yuCWtHlF5Fw09mj1lf5z,Mr.Confuso,Landrick,2015,afro,single,2015-05-31,41
4VuqxovNFB0VB38jvMcemI,E Go Betta - O'Flynn Edit,Dele Sosimi,2015,afro,single,2015-09-11,30
4SJjVlVRiNTLoN2RV6qezS,Teu Fã,Master Jake,2015,afro,single,2015-08-10,44
4oYuAdRxIVLed4LxpLH4Bn,E Go Betta,Dele Sosimi,2015,afro,album,2015-05-25,32
2yVRTP32nLGbJtSh884QId,Balaumba,Bebi Philip,2015,afro,single,2015-01-21,37
7AJbTEBoDJ3VtqYRAbjyXE,Applaudise,Iyanya,2015,afro,single,2015-04-19,43
71rteIjW3xXCMjK9h1ugv8,Fouinta Fouinte,Serge Beynaud,2015,afro,single,2015-02-11,36
3RjNiVIm5fTUMY8J1Pqgwt,Feeling the Beat,DJ Jimmy Jatt,2015,afro,single,2015-10-01,54
6damiy2HXA3gQn5ukyfxvO,Cdc Mu Aniqyee Bi,Dada KD,2015,afro,album,2015-04-24,38
7qeh3o6nW5XCZZjbMCEVWd,Fica Parado (feat. C4 Pedro),Pérola,2015,afro,album,2015-06-26,32
2SpuSHKnK1YiNVGm6Zlpsx,Gata Morena,Yolas,2015,afro,album,2015,33
2Rz27kKIB8LlbjzvyM1utV,Sexual Healing,Kaysha,2015,afro,single,2015-06-15,20
4LbPGdQm9gfHHh3ISC2VTG,Só Pra Me Dar Mais Raiva,Jay Oliver,2015,afro,album,2015-04-23,37
2mU873RpiwERANVPgeBfVV,Buya,Adro Warriors,2015,afro,single,2015-09-28,20
68ghnoDN4BcxyByywHiRmV,Odo Ho Akyere Noa,Amakye Dede,2015,afro,album,2015-07-10,28
5FpAEQWqP7f0O6AdJDGYXh,Mightylele,Stonebwoy,2015,afro,single,2015-12-04,39
6eG8IbglbxHfWJey58RzIg,Sweet Fanta Diallo - Adieu soleil,Magic System,2015,afro,album,2015-06-29,32
4mOGHr6kXL09cnhfBhozUr,Jive Talkin - Original Mix,Peter Ellis,2015,afro,single,2015-06-08,10
7sLVqkEATkM4jooTJh7AKr,Vá Lá,Mika Mendes,2015,afro,single,2015-08-28,20
1CK61GFP4kxRcTKthegbDV,2 em 1,Christian Lyd,2015,afro,single,2015-06-07,37
6WzOEtn0i2YDuITZU3Knev,Annie coud la peau,DjeuhDjoah,2015,afro,album,2015-04-06,23
7y8h4NxSZNrlds4FUrMZC2,Kizomba Sensual - Instrumental,Julian DJ,2015,afro,album,2015-05-28,16
2TtbQdGTz4fhBPlHLvxZfD,Amor de Hoje - Demo Version,Juvencio Luyiz,2015,afro,album,2015-06-16,31
5DxoCL6QVjyEFPhHvFc1Ur,Nsem Keka,Dr. Paa Bobo,2015,afro,album,2015-04-24,28
44xkTNfuxSrc7VKAegVI1O,Body,Eugy Official,2015,afro,single,2015-12-04,36
1LeLXI37pVU0KQ99cyk25g,Prime Minister - Captain Planet Remix,London Afrobeat Collective,2015,afro,album,2015-09-18,16
679Nu963nXREWxJ1HAJTlT,Miúda Linda,Nelson Freitas,2015,afro,single,2015-11-02,28
5MVRJja7UM1Nladh3afBbY,Estragar (feat. Agir),C4 Pedro,2015,afro,single,2015-02-25,36
56NUrwL8p0iuAhWwDu6Tj6,Parar o Tempo,Ravidson,2015,afro,album,2015-05-20,22
5WNhw7uy4c9Nn7uIbbiuDo,Selfie,Koffi Olomide,2015,afro,album,2015-10-13,37
3Q5FkgBgjDZHHtieyHI8zp,Duze,Uhuru,2015,afro,single,2015-05-08,48
4DRvNUiiqMcAffIwUJ6iAl,So Observo,Denis Graça,2015,afro,single,2015-04-16,23
71cHZg7E1EanH60rpSMzMj,Hwe Nee Okyere,Nana Acheampong,2015,afro,album,2015-04-24,29
7h7OsLwmYBSGHjGZsdXtOI,Mewu (feat. Akwaboah),Sarkodie,2015,afro,album,2015-09-12,37
6I0JJ6wuT9SMxLvIMQeagH,Stimela (Do Corpo),Nindja,2015,afro,single,2015-08-27,18
42g0pjuWQBYLfYLPzTqhAF,African Beauty (feat. DJ Maphorisa),C4 Pedro,2015,afro,album,2015-09-25,28
1ibH3Dq2DPkqmEgXq57kO9,Traishon (feat. Randy Leroy),Ir Sais,2015,afro,album,2015-03-03,33
1PxTmqEU5s4IKedu2QC92i,Dona da Minha Life,Boy Teddy,2015,afro,album,2015-07-20,34
7azleZzqOJg3DyIh86zQf7,Fila da Goda,Landrick,2015,afro,album,2015-07-08,28
7GGjOfYSjVyPA4ikggWW4Q,Skintight,Mr Eazi,2015,afro,single,2015-08-28,35
7Ir5F8Ec3k28z4Ula4nPvC,Sexual Healing,Kaysha,2015,afro,album,2015,22
4imTWE2yvQ5tE96Rq3T6Lw,Somu Gye,Dada KD,2015,afro,album,2015-04-28,31
6bnlz07v3DbHtMrXJcGESW,Casa Comigo,Ravidson,2015,afro,album,2015-05-20,34
3wZ3QSVjxvjyPgQGhEh0FL,Kpono,Wande Coal,2015,afro,album,2015-10-24,27
0tXjdxP16Xee1wBNo9CZCK,Alkayida,KCee,2015,afro,single,2015-09-07,26
03hnjC8kAVy9tmfgcB0p0y,Love Again (feat. Sauti Sol),C4 Pedro,2015,afro,single,2015-06-09,39
22e5SDN2r4vs73AX1raXei,Dance Dance Dance Baby Dance,Ric Hassani,2015,afro,compilation,2015-10-31,27
4XVPHQOQlIPYsX8D2GW8uu,Mary,Sarkodie,2015,afro,album,2015-09-12,40
57h5bWeICnt9KkzyfPd9m8,Tudo em Mim,Kataleya,2015,afro,single,2015-03-26,22
5FLz4y3naxkboozWw7vO8F,Greet The Dawn,The Souljazz Orchestra,2015,afro,album,2015-09-04,25
38ZDpM2gXWYZyHqwfhKxkt,Nyedzilo,Edem,2015,afro,single,2015-09-10,33
2FVBY5geKFg6V4kGucD4yc,Lindissima,Elizio,2015,afro,single,2015-04-02,24
0Wa34urxYoBcEts5gtfR5y,Duro (Remix),Tekno,2015,afro,single,2015-11-16,32
5FssJ8daAQCiIoeJ1Fyizd,Música Dela,C4 Pedro,2015,afro,compilation,2015-09-21,35
1R2h72zYCwAN7bJAuPmaG4,Quelle folle idée,DjeuhDjoah,2015,afro,album,2015-04-06,23
0ej7kSXDs1vxrLnGqMmeuN,Osobro Kyee,Dr. Paa Bobo,2015,afro,album,2015-04-24,34
3MA7sO9hG2Jx307ufi36P7,Iron Boy,Amakye Dede,2015,afro,album,2015-07-10,35
4SYzAJV0IJdDQsK0JJFkhw,É Melhor Não Duvidar,B4,2015,afro,compilation,2015-03-20,36
5BAkyOIIB5F1v2qDvo2wxD,Gostosa,Daduh King,2015,afro,album,2015-10-12,39
373yfcJIQzEZax2DvIrshF,Banguere - Original Mix,Pablo Fierro,2015,afro,single,2015-05-01,17
1AuyUJ5lHMp8ZENDtvadFK,Na Gode,Yemi Alade,2016,afro,album,2016-03-25,42
7vuPAT6r64yBfCWFySA086,Fada Fada,Phyno,2016,afro,album,2016-11-01,54
7pN5xeBGywMaE5JLIJzZ6Q,Soweto Baby (feat. Wizkid & DJ Buckz),DJ Maphorisa,2016,afro,single,2016-01-08,55
6xbnN4lIc7MrSqrbpAFrrd,Laye,Kizz Daniel,2016,afro,album,2016-05-14,50
6inNJPWrCNMZjEVazvfFIv,Tu És um Erro,Yasmine,2016,afro,single,2016-07-10,48
0N6lUfSwuOWlmP2YUGtIZb,Bobo,Olamide,2016,afro,album,2016-12-01,52
3n1CZHXSmwEvrC3n8trfLp,Tonight,Nonso Amadi,2016,afro,single,2016-01-26,55
0YSQx8hSsZ7bfW25MebkWT,Por Favor Dj,Anselmo Ralph,2016,afro,album,2016-12-02,49
1w4q12DyxWXE2yrjJOtqQ0,Diana,Tekno,2016,afro,single,2016-10-15,51
1VCzfYwgyZk4fYl7Tyv7BC,Bank Alert,P-Square,2016,afro,single,2016-09-15,52
3IzcWi3wzotKTdlC2vJiN7,Beijam,Djodje,2016,afro,single,2016-06-02,41
1NdPBVDwk7NI1P3D8RTHDt,Tá-Me Esperare,Badoxa,2016,afro,album,2016-04-22,46
6jIFjFLu7OtUJeo6B92r4D,Marry,DJ Neptune,2016,afro,single,2016-08-01,37
3y8Un4QcNTLwAIIgOroXzf,Rainha,Mika Mendes,2016,afro,album,2016-11-21,33
4CAXi46JbXUdtiqItkqUSD,Grind,Ayisi,2016,afro,single,2016-06-07,52
0UQVenafuFH54pymeINgMT,Obaa Ben Ni,Daasebre Gyamenah,2016,afro,album,2016-08-15,43
1iiHNQ9x47Ug8Hnk7BkAJc,Romantic,Korede Bello,2016,afro,single,2016-01-05,47
7t2lWFV67bBM6ZXpRBaQvl,Da Mé da Mé,Calema,2016,afro,single,2016-03-09,36
1MNJqhMyxeojG0z0yUpSDj,Only You - Frankie Francis Disco Jam Edit,Steve Monite,2016,afro,single,2016-06-21,36
2RGHOV5IxscICEML4OEDxI,Hello,Vanda May,2016,afro,album,2016-01-22,29
2G4bUttW4JXa8hPYndQBEe,Rara,Tekno,2016,afro,single,2016-12-07,48
4JxUuQvXNpSWOZloyLpqVU,Adome Nyueto,Yta Jourias,2016,afro,compilation,2016-11-18,36
1RRoBxDDWuIhIrZ7T3JZCG,Africa,Yemi Alade,2016,afro,album,2016-03-25,43
36JFR4qYj87EhpryDcGESm,African Queen,DJ Paparazzi,2016,afro,single,2016-12-15,31
01tL8GgdLKJdmu9GKYwqVj,Where,Tekno,2016,afro,single,2016-02-25,45
60nqT8T8OMl8S6YWTR4T9l,Knockin on Heavens Door,Kizomba Singers,2016,afro,album,2016-06-19,29
0dq8cqrAO0cLUuPKkAN6LC,Takeover,Kwamz & Flava,2016,afro,single,2016-06-24,42
1jloWdvMh9nwHUu3mag8CL,Mad Over You,Runtown,2016,afro,single,2016-11-04,71
6wCF60Ow5lSnsz16UmtYHC,Ta Me Doe,Atim,2016,afro,album,2016-04-15,48
1h1oC8n5nh3IKxCmpUtw85,Pree Me,Burna Boy,2016,afro,album,2016-09-23,51
7lWJhuxltagbKWwtyx7Dhn,Mama,Kizz Daniel,2016,afro,single,2016-04-04,55
682bpY21tpusXcX1LlLCiA,Break of Dawn,Nelson Freitas,2016,afro,album,2016-04-01,48
7DfXXbaSLCRGdsNoMdpTQ9,Jwe,Bisa Kdei,2016,afro,single,2016-09-19,43
6prqX1SW2MMH8hAOIzKQ3Z,Dance For Me (Eugy X Mr Eazi),Eugy Official,2016,afro,single,2016-08-05,60
2UrxkIScshPyPlgRpy57Fm,This Kind Luv,Patoranking,2016,afro,album,2016-08-01,58
1xgJonEBLbfKJSVNdlRaHu,Fala Só,Puto Portugues,2016,afro,single,2016-08-17,44
3Aajl2Cw5V0KOIyIbHg6rT,Mansa,Bisa Kdei,2016,afro,album,2016-01-13,46
3KKjc7pMPP3xgMNZ49Zm7R,Tumbum,Yemi Alade,2016,afro,album,2016-03-25,43
4U1ky1E7qLEUuxGzHWxM4A,Me Toca,Badoxa,2016,afro,album,2016-04-22,53
49Fu8EcEOZ9OnpM1XpPpyU,Loucos (feat. Héber Marques),Matias Damásio,2016,afro,album,2016-09-30,52
5J4FiKDJIdJ8AKx2gaWMt4,Your Number,Ayo Jay,2016,afro,single,2016-08-17,65
16ygpIPe2ClOoOypX6QAuH,No Kissing Baby,Patoranking,2016,afro,album,2016-08-01,56
0Jf5aygE2PZ3xXBu0B4Ezd,Pree Me,Burna Boy,2016,afro,album,2016-09-23,56
2EPF4VUJfnJAGkNpDuBdGh,Nha Baby,Nelson Freitas,2016,afro,album,2016-04-01,44
5XMxztWod4VMXTzDiJxdVc,Dancing Kizomba - Spanish Version,Alx Veliz,2016,afro,single,2016-04-22,31
1GuLgNKd4lrI1vugkxMCAX,Iskaba,Wande Coal,2016,afro,single,2016-11-25,63
0ekgdkhtSRrulobfo6kMMY,Miúda Linda,Nelson Freitas,2016,afro,album,2016-04-01,56
3ddd0nUY2jZtPYzg0r0wTb,Pana,Tekno,2016,afro,single,2016-12-20,54
0z0qRN3HNUCOG9y1R7umuD,Do Like That,Korede Bello,2016,afro,single,2016-09-12,59
5HeHtkXf4LBS05U8Au7q3g,Kontrol,Maleek Berry,2016,afro,single,2016-05-09,61
1qfNnRKkN2tvAdFch4fOi7,Is It Because I Love You,Lil Kesh,2016,afro,album,2016-03-16,52
1x9iAQOjMEHWZX7UeqiyWV,Problem,Reekado Banks,2016,afro,album,2016-09-01,45
373hf6crYkOHIIeTV9MQ7u,Brother Brother,Bisa Kdei,2016,afro,album,2016-01-13,43
2HU1kMSEXDJsqWJdxuCo4j,Mama,Kizz Daniel,2016,afro,album,2016-05-14,50
5oLY1dUxadkVkJqokhTUzL,Stuck on You,Kizomba Singers,2016,afro,album,2016-06-19,26
4YIKxSg2fvYBobuAfTnnxV,The Sun Returns,Nu Genea,2016,afro,album,2016-02-15,30
5FAtrMG7YVtRXLnprM4UNP,Temper,Skales,2016,afro,single,2016-11-10,35
7L8gX9VnvL32lNZEIyi1qs,Woju,Kizz Daniel,2016,afro,album,2016-05-14,45
49Ctn0Opaj3qReixhQyVL4,N'enfant gatêh,Debordo Leekunfa,2016,afro,single,2016-12-17,39
7Ev9s6Qfom7f3De0olV06c,Apéritif yamoukidi,Debordo Leekunfa,2016,afro,single,2016-12-18,37
6SD3mfQ1N8iyV5SGHFuB6W,Eko Miami,Maleek Berry,2016,afro,single,2016-09-30,46
1Cu1R2csT03I7zcJznlsZn,This Love,Nelson Freitas,2016,afro,album,2016-04-01,28
0L6FulLhYzkSSFezo00fCK,Sekem,MC Galaxy,2016,afro,compilation,2016-09-23,39
67L3nwNNiO81vCM09Ql4PS,Stand by Me,Kizomba Singers,2016,afro,album,2016-06-19,24
0AttUiDzCwxSFTJzdDHUND,Imagine,Kizomba Singers,2016,afro,album,2016-06-19,24
26wUaWNPhtr0tqtdj0ABIA,Ultima Bolacha,Shellsy Baronet,2016,afro,single,2016-09-10,29
6VSHPzYsPuPOFY191jvWi2,Beijo Rainha,Matias Damásio,2016,afro,album,2016-09-30,39
1ZYuJnAIKw6tAM2F4XEwoe,Funk Makossa (feat. Manu Dibango),Cerrone,2016,afro,single,2016-02-12,28
3aOWNGJ2ASEAhLNTaavFsj,Kanyelele (feat. Kay Figo),Dieselle,2016,afro,album,2016-01-15,36
0dEFhHjGparc3MPlejuJ0e,Osinachi - Remix,HumbleSmith,2016,afro,single,2016-01-08,47
3TOFnCwl3I3BOJQzEGRk9B,Without You,Kizomba Singers,2016,afro,album,2016-06-19,21
3mg7MZIQe6EtaBLvM40H9g,Never Been Kind - Cee ElAssaad Remix,Silyvi,2016,afro,single,2016-03-15,24
7FBYGeSVGSZ2MsjSJfZW1e,Mal à la tête,Mix Premier,2016,afro,single,2016-05-04,37
09xrJ3evSibwSecOjJckaA,La Ki Nôs É Bom,Djodje,2016,afro,single,2016-12-16,33
4flgDl8zu4IlUNNX5cmQLj,Serás a Dona,Atim,2016,afro,album,2016-04-15,38
7GvevrbzcrtKLpREUk5ZiI,Phunkhysteria,Nu Genea,2016,afro,album,2016-02-15,28
2ZKttZYzRrHR5X0rI54zUd,Karidjatou,Serge Beynaud,2016,afro,single,2016-09-03,34
6qZUWI79sUewbyOenwhuAN,No Woman No Cry,Kizomba Singers,2016,afro,album,2016-06-19,21
1D75IsT6XjRE0OvUCgmFdq,Koffi Anan - Freestyle,Yemi Alade,2016,afro,album,2016-03-25,32
0rzuXxTADUD4xaLcnhhxlx,U Stole My Heart,Daasebre Gyamenah,2016,afro,album,2016-08-15,37
2NwslTpTHA11JvEyLU22t8,Morê Morê,Badoxa,2016,afro,album,2016-04-22,34
39wqPXxc7NMh8QvcMhMbYt,Radio,Nonso Amadi,2016,afro,single,2016-01-01,37
06oxnEyLj4xMobhZZuk8AW,Like This,Henry X,2016,afro,single,2016-08-05,49
4ulKfhOXLxTo0QRCpWfZYh,Akube,Dotman,2016,afro,single,2016-06-16,40
36PlNQxKqVYwhwZvzdQArn,One Moment in Time,Kizomba Singers,2016,afro,album,2016-06-19,22
2hLWzaJ6q6mBhgmH74hAL0,Remanbélé,Serge Beynaud,2016,afro,single,2016-03-03,32
1kZ2nECfkHK77kHC1Nq3BD,Wodo Enda,Daasebre Gyamenah,2016,afro,album,2016-08-15,40
7GZmgw0JMnMv2RpPQ7gZgV,Dancing Kizomba - Remix / Spanish,Alx Veliz,2016,afro,compilation,2016-10-28,18
4hRuU9iYO5Oc9UZsMayLOQ,Financial Woman,Phyno,2016,afro,album,2016-11-01,43
3rkJKWEcv8wvOOKRCSsaM7,Steal A Dime,Cruel Santino,2016,afro,album,2016-07-01,38
0LBECuTjYgvP3jwdv07Yet,Enko Den,Daddy Lumba,2016,afro,album,2016-04-20,43
4shPLL9o7YNbKxTopLyvqu,I Will Always Love You,Kizomba Singers,2016,afro,album,2016-06-19,23
3oUblBs5tBDxeJugIf19Yc,Oh Carol,Kizomba Singers,2016,afro,album,2016-06-19,24
1lWlQjluSmpd1PGSoJU6ks,Vou Ser Teu,Loony Johnson,2016,afro,album,2016-03-11,39
7DwBttz7uTR6ISDxOezd5M,Bella,Atim,2016,afro,album,2016-04-15,30
0ZQoBFthPdej5Az9SR9VQN,Nhanhado,Messias Maricoa,2016,afro,album,2016-08-17,42
72lZtGOcMMh6WxP6uu6t8R,Minha Fofa,Atim,2016,afro,album,2016-04-15,29
0YOLLYNnFbOz0xagmru0SD,Apaixonado,Mika Mendes,2016,afro,album,2016-11-21,38
5jM2r2ZQjcwVfiUyEDswbI,I Started a Joke,Kizomba Singers,2016,afro,album,2016-06-19,23
4FYiNIbINEYquIvENUgTFw,Perhaps Perhaps Perhaps - Rumba - 25 BPM,DJ Maksy,2016,afro,album,2016-01-15,37
0DJuhvcgV1jaxg1Zd0xyQq,Tonight (feat. Wizkid),R2Bees,2016,afro,single,2016-12-05,50
34CcE38OewOsvTEX4ro9j0,Don't Stop,Olamide,2016,afro,album,2016-12-01,48
3sFdmCu2LynOdRMTGFKkZQ,Move,Reekado Banks,2016,afro,album,2016-09-01,46
2oMerdOdPAEpv67uVjtTUJ,Chemistry,Falz,2016,afro,album,2016-10-27,48
0mmaQA4uKFPCsHKnQUd0H5,Matemática do Amor,Matias Damásio,2016,afro,album,2016-09-30,39
1SwmAesTBeX753PAizenGB,Eleko,Mayorkun,2016,afro,single,2016-04-12,50
4OPpkgPjvZMxpBz9JU7YgG,Okpeke,Phyno,2016,afro,album,2016-11-01,47
6W2oq6ZRRnxNc1Pdpm1XKC,Lost In The World,Maleek Berry,2016,afro,single,2016-09-30,35
3NqbUokKHKN5pV3povZfaz,Kokooko,Daasebre Gyamenah,2016,afro,album,2016-08-15,35
5sReLKOogDxDY6wC5rdAm7,Jombo,Kizz Daniel,2016,afro,album,2016-05-14,42
6SFBYs8Bs52o3qKtrrTk0L,Sadness,DJ Bi-One,2016,afro,album,2016-12-01,11
2tfZjPiT9Ww5ABxGi3MICX,Bad,Tiwa Savage,2016,afro,album,2016-02-15,44
2V47zEVJUnEJlb6E4SGkxx,Só Te Olho,Messias Maricoa,2016,afro,album,2016-08-17,35
1hu8nXmfGce1ppr4yGGyXX,Sarkastic,Hammer of The Last Two,2016,afro,album,2016-04-01,37
36UC5qwi0WsC0Sysyrnbj4,Nuh Let Go,Maleek Berry,2016,afro,single,2016-09-30,36
4P088E0nuVE5NTaNIlspRH,Jorge Botafogo,Iconili,2016,afro,album,2016-08-26,28
2RLKjmSACh5d3AW7hI8ifg,Great Kids,Fela Kuti,2016,afro,compilation,2016-04-08,30
3TW4XmGiRIiGzeXBMC1BkY,Wena Wedwa - Music Craftman Remix,Thee Legacy,2016,afro,album,2016-10-07,33
1102qSuRso831G7X6DKNIZ,Pfugama Unamate,Caiiro,2016,afro,album,2016-10-14,25
7vwCm9WuL22qMRxlEAesEG,Apaixona,Yasmine,2016,afro,single,2016-04-13,31
2ECHfbGbzm8gTFBAqUMZUw,E Nan Mian Nuku,El Rego,2016,afro,single,2016-06-23,25
7vx87LB2W1D7QlwjF96kh1,Breakthrough,The Funkees,2016,afro,compilation,2016-03-18,31
5sVWQVCr2g5lasAs9AucMN,Muziki,Darassa,2016,afro,single,2016-11-24,41
7clhqxyBRAIIs86AXw3u5u,Wonderful Tonight,Kizomba Singers,2016,afro,album,2016-06-19,19
3ncegP9sscKV7xARGJrZ6M,My Heart Will Go On,Kizomba Singers,2016,afro,album,2016-06-19,18
7LpL4tyGIKvzQFLrByxMwg,Mungo Park,Korede Bello,2016,afro,single,2016-03-07,36
6D4DkmGGCliXAlqsZVgRkA,Aketesia,Kontihene,2016,afro,album,2016-03-08,37
19dSJPP97wERJP6Inf0nV6,Mate Ahwe Ne Do Mu,Okyeame Kwame,2016,afro,single,2016-06-16,34
4PoPav5R9LgVl5Di8bp91t,M.O.N.E.Y,Timaya,2016,afro,single,2016-03-15,36
4DupcBVyK0oboKPWspoEyE,Fefe (U Lost),Caiiro,2016,afro,album,2016-10-14,32
5RO2lIPykQgJE26ZbFLmZM,Time No Dey,Kofi Kinaata,2016,afro,single,2016-10-04,37
21GUdSQDu8qriydcnXWGxw,Weeper,Toshi,2016,afro,album,2016-08-14,21
2WJYN0DFH60EchV0lirQx3,Cupido,Atim,2016,afro,album,2016-04-15,28
1fDMlFjBdb1A2fPDBN5Wcg,I Like The Way,Timaya,2016,afro,single,2016-01-22,36
5BZqJbegEpkD2SjCYBxkfC,Wafom,Daasebre Gyamenah,2016,afro,album,2016-08-15,36
7cuSeLUuBK2cuRRaF6G3U8,How Far,Daasebre Gyamenah,2016,afro,album,2016-08-15,33
07Oqtx4OahzxgDUkQCSuIJ,Waache Waoane,Chege,2016,afro,single,2016-08-03,45
0SpkTMXY9gh8cX1JCDPIx7,U X Me,Joey B,2016,afro,single,2016-05-06,43
0z7U52nOwXOjGQsaiubob4,O Teu Toque - Remix,Mona Nicastro,2016,afro,album,2016-03-17,40
5vENGCiL9VsCyxxCBQv7mx,MD,Vanda May,2016,afro,album,2016-01-22,19
1Mmhm1fDvZTaicFJgsRo6J,Candle in the Wind,Kizomba Singers,2016,afro,album,2016-06-19,21
6PhXswbZFwFlGWiyCuNx1y,Sorry - Remix Kizomba,Jennifer Dias,2016,afro,single,2016-02-12,25
03hG3fk2zF6vEds2VAVTO9,Kontrol - Extended,Maleek Berry,2016,afro,single,2016-09-30,35
4PWaNf7LR8iqMPdoTStUEx,Its OK,Daasebre Gyamenah,2016,afro,album,2016-08-15,34
6an3vO8vyBAfURRAm1VPnG,Daddy Yo,Wizkid,2016,afro,single,2016-12-23,40
0EV7lkaGPP5G93JiHHgyyZ,Prelude,Nu Genea,2016,afro,album,2016-02-15,27
02Pq9CAtdaEafEmy0CiNwo,Evertime You Go Away,Kizomba Singers,2016,afro,album,2016-06-19,21
7ytX0bHnMv3i7Zn4A6M22b,Samina (feat. Obrafour),Bisa Kdei,2016,afro,album,2016-01-13,37
3N9xnR2PEgz4PtXjyPdLQc,Kwetu,Rayvanny,2016,afro,single,2016-04-14,36
0gkhHVkv7DXEl45Kz9Wc02,Wololo (feat. Mampintsha),Babes Wodumo,2016,afro,album,2016-11-25,39
4085eLVENO5DnQoRBfyh8q,Perfume,Yasmine,2017,afro,single,2017-02-01,47
0PdcsG2O7LVqYgeg3knbHx,Wo!!,Olamide,2017,afro,album,2017-11-17,56
2hKLu5akQZ9BbrCQVXM2cZ,Daddy Yo,Wizkid,2017,afro,album,2017-07-14,53
5ZcWZFtr0QkL6k4S50dh9Y,Juice,Ycee,2017,afro,compilation,2017-04-07,51
5adVjX7AYUXJxoKXDISPZy,Demónio da Tarraxinha,Badoxa,2017,afro,single,2017-04-16,55
11LE78kFWlyscXCxfZseox,Been Calling,Maleek Berry,2017,afro,single,2017-06-29,53
4WfhIVjXYsdWb73kmy1YSW,My Baby (feat. Joey B),Magnom,2017,afro,album,2017-02-19,50
2nOxzPAtTsUBmzShpGbpfj,Eloko Oyo,Fally Ipupa,2017,afro,album,2017-07-07,48
6mh4mOVMWIHyBXWW3C2qiF,Pain Killer,Sarkodie,2017,afro,album,2017-09-08,56
2kYH4uxrTEQDxMlK27goJC,Yawa,Tekno,2017,afro,single,2017-03-22,51
10C1ZwdAwSEmMeYAFvuTtv,Can't Believe (feat. Ty Dolla $ign & WizKid),Kranium,2017,afro,single,2017-05-18,57
0gw6hPWRGurEC0G9SP7oDO,Esquece o Mundo,Yasmine,2017,afro,single,2017-02-06,52
2RcjfRvmKaVk2wlNVtzSaC,Tonight,R2Bees,2017,afro,album,2017-08-04,56
5KUWRnV44NZYjnkWNUzldH,Opposite People,Newen Afrobeat,2017,afro,single,2017-02-17,33
78YxE2QrghLFDwVXrRots7,Na Lingui Yé (feat. MHD),Fally Ipupa,2017,afro,album,2017-07-07,41
7jIvuTTEpVMX0DSMeLodWp,Jajão,Master Jake,2017,afro,album,2017-06-30,55
6sfdU1tGLpXhjjLjGJa0zA,FIA,Davido,2017,afro,single,2017-11-10,54
3SjhutRtc27q4cPd8OkfBj,Embrião (feat. Sabino Henda),Lil Saint,2017,afro,album,2017-12-15,41
6QZx5AKk4gabKIRXhGP2kL,Química,Lil Saint,2017,afro,album,2017-12-15,42
1toO4jnjuU6IQ0Y3o5PIzK,Yeba,Kizz Daniel,2017,afro,single,2017-09-18,51
3M3ByK8IvXmu4nEODuifDF,Juste une danse,Fally Ipupa,2017,afro,album,2017-07-07,48
1537dWgnx4cqNxMYQbVa6C,Over,R2Bees,2017,afro,single,2017-09-21,68
7fR8OtJhX6hRibrNc6PXeW,I Do,melvitto,2017,afro,single,2017-12-13,45
2dn2cuVW6K4QXOFbCLzm9S,Vai,Calema,2017,afro,single,2017-02-19,42
4L7fihNpxIHecR9PB5b7Gj,Juice Remix,Payper Corleone,2017,afro,album,2017-08-23,47
6fCG2dXuB0w1KpLBrtYe43,Vai,Calema,2017,afro,album,2017-10-20,43
3E01rpbNwv7iG2K9XroKcu,Lost On You (Kizomba Remake),Vlad Ivan,2017,afro,single,2017-07-12,35
7CnChJOG2JIZMDZKLb8AzC,Mannequin (feat. Keblack & Naza),Fally Ipupa,2017,afro,album,2017-07-07,47
